11855
285480	343616
284700	337792
284700	340704
285610	336336
257140	337792
258050	374192
252330	372736
264810	377104
257530	377104
231920	369824
231920	364000
234520	345072
244660	323232
282750	318864
285610	324688
289640	317408
289900	318864
264420	334880
286650	364000
285870	366912
287430	356720
279890	369824
232050	368368
231660	346528
238290	331968
237640	329056
285870	352352
291330	345072
290550	349440
292110	339248
260260	346528
248820	385840
256750	388752
261820	385840
250770	390208
232180	380016
230880	355264
231270	347984
245050	333424
292500	336336
292370	334880
292370	331968
292500	327600
269360	346528
279630	385840
279370	381472
271180	391664
278980	388752
234520	381472
230750	349440
232700	340704
238030	330512
291850	340704
289770	350896
290680	347984
292500	337792
256750	342160
260520	393120
254150	391664
261560	390208
248950	388752
232050	377104
230230	365456
231400	343616
246870	331968
292110	324688
292240	333424
292630	323232
292240	329056
270010	347984
279370	391664
280930	382928
271050	390208
268190	388752
234910	384384
229320	353808
234520	339248
256100	321776
256750	318864
256880	315952
260000	352352
261040	378560
247780	382928
262210	369824
255710	384384
239070	385840
239200	380016
244140	347984
243620	302848
254150	278096
254800	276640
245570	304304
245310	314496
243100	317408
242970	318864
272740	173264
274820	180544
273130	176176
274820	179088
263380	151424
264290	160160
267410	163072
272610	170352
266630	157248
265850	152880
267150	144144
273000	171808
265460	154336
270010	164528
269620	167440
270660	168896
270790	205296
274950	219856
276380	212576
249470	216944
268450	222768
268970	214032
264160	206752
248300	225680
261820	224224
259740	222768
261300	227136
274820	218400
268060	221312
261300	238784
262080	241696
263770	240240
237250	279552
244140	272272
247000	275184
235300	273728
178750	128128
170820	139776
176670	141232
174330	123760
180180	133952
187590	122304
179400	125216
213330	144144
158470	128128
159250	126672
159510	139776
160810	123760
195260	135408
219310	142688
210340	139776
206570	133952
162890	133952
157690	135408
159120	138320
175110	132496
160810	125216
199940	120848
213720	135408
207090	126672
185900	125216
191230	129584
186550	120848
193050	120848
193440	119392
198900	125216
213330	133952
200850	128128
178360	129584
175760	122304
179010	138320
176150	126672
179790	120848
187980	117936
180830	123760
215800	147056
158340	129584
167310	123760
166530	141232
169390	128128
197990	129584
202020	138320
212160	145600
202670	122304
169390	133952
156650	132496
159900	131040
174850	131040
167700	125216
200460	132496
205400	136864
207610	128128
185510	128128
192400	125216
184470	119392
192920	128128
194090	122304
197860	123760
211900	136864
204620	123760
215150	256256
213590	221312
226980	230048
212290	225680
226980	224224
217880	227136
215670	224224
225680	225680
213720	235872
220740	222768
212940	228592
222560	241696
214630	241696
214110	251888
215020	257712
213720	243152
213980	247520
216450	246064
222820	247520
221520	257712
212030	231504
228670	227136
220480	221312
211380	227136
232180	235872
225030	231504
224510	238784
225680	235872
212680	230048
212290	237328
212810	234416
213070	240240
261820	234416
266370	231504
261950	232960
255320	234416
255450	232960
254280	228592
254800	238784
263770	247520
240500	275184
220610	131040
223210	126672
223860	139776
230880	119392
222950	132496
222430	135408
231010	120848
223210	141232
256490	126672
254410	115024
252720	120848
254540	116480
253630	123760
261950	135408
272870	117936
274040	139776
273390	136864
275080	138320
272090	123760
268580	135408
241670	112112
246090	120848
250380	128128
240500	123760
245310	113568
256360	129584
247910	116480
241410	110656
246610	115024
248690	112112
253110	110656
247780	122304
235690	135408
237380	138320
236470	139776
244660	145600
248820	141232
249210	138320
248430	147056
245700	142688
260000	110656
266890	110656
266890	109200
260390	109200
274170	116480
265590	123760
285350	120848
285350	119392
284180	131040
285220	125216
285090	117936
281060	128128
259090	112112
265980	106288
259350	107744
271310	107744
273390	109200
264940	126672
280800	110656
273390	115024
283400	113568
278070	107744
281840	112112
277160	120848
248300	235872
276510	221312
255580	235872
269620	224224
251160	237328
252330	263536
259350	264992
249990	269360
258700	260624
252720	246064
251680	248976
246870	256256
256880	250432
258180	248976
262080	237328
263120	256256
262600	251888
261690	257712
255190	240240
253760	224224
254800	225680
260910	230048
255320	231504
260650	244608
261560	225680
251420	262080
250640	266448
269230	183456
269360	182000
266760	189280
246870	171808
267150	184912
266500	186368
264160	180544
267150	187824
269620	212576
264810	203840
270660	206752
235950	168896
239330	164528
234780	163072
245310	161616
252200	164528
247520	165984
252070	161616
238290	161616
243620	163072
245830	170352
229450	136864
242320	167440
239850	171808
227110	125216
228020	142688
227760	151424
230620	147056
234650	151424
237120	147056
236340	144144
237380	173264
227890	123760
230880	145600
234130	158704
234520	154336
238420	157248
229450	138320
235170	165984
238550	176176
229190	135408
229840	144144
230360	141232
234650	125216
234910	122304
235300	142688
234520	160160
238290	177632
231920	132496
234130	128128
231790	152880
230750	161616
223990	161616
227890	165984
226850	158704
227240	160160
225550	164528
260260	177632
259090	174720
251420	174720
251550	173264
264290	205296
251680	168896
251550	167440
239850	179088
230360	281008
249210	270816
226850	276640
237640	272272
231530	275184
247000	273728
230620	279552
226720	273728
252330	243152
247650	251888
249600	250432
256230	256256
256620	219856
264030	211120
268450	219856
237380	278096
184210	206752
180180	195104
183430	208208
176410	206752
196560	196560
187590	203840
196300	199472
212680	195104
168480	193648
167830	195104
175370	193648
167180	196560
198510	206752
197340	203840
214630	190736
205270	205296
176410	203840
177450	209664
175760	211120
181610	205296
181090	198016
209820	199472
203840	203840
212420	198016
184210	193648
188370	205296
187070	196560
192010	206752
195390	205296
214890	186368
205010	206752
213980	193648
183690	177632
168870	192192
180960	180544
166660	190736
189020	174720
197600	173264
198250	177632
213980	180544
160810	183456
161330	180544
161070	177632
168220	177632
206570	174720
211380	173264
205270	182000
211640	171808
160290	179088
163150	184912
167310	183456
176930	179088
164060	187824
212290	177632
201630	180544
216450	183456
185510	182000
189150	176176
186420	183456
188890	179088
195130	180544
212550	170352
215800	168896
211770	182000
182910	158704
162240	174720
176410	168896
160810	173264
180440	164528
190450	165984
181090	151424
218660	152880
159770	151424
160030	144144
160810	142688
157950	136864
195260	147056
199940	144144
201760	147056
219700	151424
162760	152880
161850	161616
162110	155792
179400	147056
161460	170352
212810	155792
212160	152880
218270	157248
183950	136864
191100	142688
186680	147056
186940	139776
192660	145600
196040	168896
213200	151424
215280	164528
184860	168896
162500	176176
177190	177632
161330	168896
180310	165984
188370	171808
182650	142688
205660	145600
160030	141232
168220	147056
161850	163072
160680	145600
190710	151424
199160	145600
207480	142688
201630	141232
161070	158704
160550	164528
162890	154336
183170	141232
161850	165984
214240	160160
218530	158704
220740	160160
184860	157248
193440	138320
186680	135408
191230	136864
196040	139776
197600	170352
208260	147056
216320	163072
213070	215488
218270	216944
226330	218400
227760	222768
219830	218400
211380	216944
212290	218400
270140	208208
268970	215488
275470	214032
248300	257712
257920	262080
250120	260624
254800	257712
248820	222768
249210	227136
249990	215488
250120	219856
270400	209664
256750	215488
273910	216944
257140	266448
104390	93184
103740	91728
104260	87360
101140	74256
101530	99008
101920	94640
101010	77168
101010	72800
108030	74256
107640	77168
107770	71344
110240	80080
112190	93184
110500	94640
110760	87360
123890	90272
158990	94640
158860	101920
159640	93184
157170	99008
162240	87360
154440	88816
161980	90272
161850	91728
134030	90272
141700	87360
133640	85904
135200	87360
128700	87360
129740	91728
129610	106288
130520	113568
130130	117936
131690	125216
141050	125216
143650	126672
152750	126672
154310	123760
160680	82992
161590	81536
161850	78624
155220	80080
134290	82992
134550	80080
128180	81536
126360	80080
122590	84448
121810	85904
119470	112112
120510	126672
73320	101920
71890	100464
70980	94640
72800	66976
71500	109200
71890	112112
72540	56784
72540	50960
99190	52416
72930	48048
108420	53872
110370	52416
103610	101920
95030	99008
110110	109200
156000	120848
157560	104832
158470	100464
155610	119392
148070	125216
161720	77168
161720	84448
159640	75712
161590	85904
132600	52416
134160	50960
125710	52416
121290	49504
124800	82992
119210	52416
110110	123760
114660	125216
114010	84448
115830	82992
113100	107744
117910	109200
75270	107744
74880	90272
73450	93184
73320	71344
75660	104832
74100	99008
73190	62608
72800	64064
97630	58240
92430	56784
103090	56784
112320	61152
98930	112112
90610	104832
104000	110656
134940	112112
137670	103376
141570	88816
142610	99008
140530	90272
141570	72800
141310	82992
141050	78624
140530	85904
135070	66976
136500	69888
131690	65520
126490	64064
114400	72800
113750	65520
112190	112112
114140	113568
85150	103376
85280	107744
85540	80080
90870	72800
91000	109200
91390	113568
89310	65520
89310	66976
97760	65520
97110	66976
102960	61152
104520	66976
94380	110656
89570	106288
104390	49504
111410	50960
101920	113568
103870	88816
102310	120848
158210	113568
151970	91728
153140	93184
158470	116480
157950	112112
158730	64064
158730	68432
158860	72800
158990	74256
132730	56784
138840	55328
126880	59696
116610	48048
117260	59696
117260	56784
114400	117936
118170	115024
84370	84448
75790	78624
75790	80080
74490	75712
94120	91728
85670	85904
79300	52416
78130	53872
98150	46592
86710	46592
103480	48048
110760	46592
99060	106288
100750	100464
101400	109200
103350	107744
157430	106288
145340	91728
158210	107744
148460	90272
150540	62608
147420	61152
158990	66976
140920	62608
139620	58240
139880	59696
131690	61152
127010	55328
128440	75712
127530	74256
124670	72800
115310	78624
120770	75712
113620	75712
114140	104832
114530	99008
64220	91728
70980	88816
75530	81536
63310	66976
64480	87360
72410	85904
64740	49504
65910	46592
95940	42224
89830	40768
101530	40768
109330	82992
104910	84448
106340	81536
108550	106288
135720	107744
149240	101920
149890	99008
149370	109200
148850	106288
144820	50960
145730	49504
145990	48048
144300	56784
136370	42224
137930	46592
129610	49504
121160	46592
127660	46592
114270	42224
116610	106288
123110	106288
64870	99008
64610	75712
64350	90272
62790	68432
64480	94640
71890	91728
63310	61152
63050	58240
63310	52416
62920	53872
80470	37856
65260	42224
81250	42224
83720	34944
102440	33488
107640	36400
68640	106288
66820	101920
105040	104832
137670	115024
138710	109200
140400	93184
138580	113568
141180	94640
147420	37856
154700	33488
146510	34944
151840	30576
134420	36400
140400	32032
127530	34944
121680	33488
127270	32032
112580	37856
122200	113568
127790	115024
66950	81536
65260	74256
65520	72800
64870	65520
65780	84448
66820	78624
67210	40768
64870	55328
90090	36400
73840	39312
101010	37856
107770	42224
68120	103376
71370	77168
108290	115024
150540	115024
152620	103376
148460	94640
151450	116480
152620	110656
156260	42224
156260	56784
156260	55328
156260	59696
145340	40768
157560	39312
144950	39312
157950	36400
136760	33488
138710	29120
130910	39312
122070	37856
125710	29120
113620	40768
124150	110656
125060	122304
77090	115024
75660	113568
77480	82992
90090	82992
83850	113568
75140	110656
76700	32032
76960	33488
94640	34944
93990	32032
103870	30576
107510	32032
92300	117936
92040	116480
109330	126672
138060	129584
140920	131040
149630	129584
148850	131040
144430	132496
157950	48048
159250	46592
157170	49504
158600	53872
135070	37856
138840	30576
129350	42224
121680	36400
117910	30576
113490	34944
115310	128128
115440	129584
98020	85904
97890	82992
92430	84448
97110	81536
97110	93184
100100	90272
92170	80080
88140	78624
93860	77168
93990	74256
92560	87360
91910	90272
84370	49504
84500	50960
93210	48048
84500	48048
95420	50960
101920	80080
89570	100464
92300	94640
108030	99008
111020	100464
133900	104832
133770	100464
134160	94640
134810	99008
146380	304304
141310	298480
140400	292656
153010	330512
163930	334880
168090	339248
171080	342160
116480	225680
109200	216944
105040	221312
64090	196560
63310	206752
60970	216944
63700	203840
53300	214032
60970	205296
61490	209664
59540	208208
50830	221312
49270	215488
55120	218400
63180	215488
62530	218400
64220	219856
62010	222768
62140	227136
89310	243152
90610	247520
90090	244608
94770	240240
91260	250432
106730	243152
106080	241696
106730	224224
105690	232960
107250	246064
13000	342160
10140	330512
9750	334880
11830	320320
8450	283920
9230	285376
10140	288288
16380	243152
7800	301392
13130	310128
8970	299936
13780	297024
7410	269360
14300	259168
22880	240240
21710	238784
9360	302848
13130	340704
13130	337792
12870	313040
8060	272272
10270	256256
17680	244608
19110	237328
6240	339248
17550	321776
11440	311584
11830	286832
8320	279552
11310	266448
18590	246064
17030	256256
5590	342160
10920	318864
5720	340704
10530	327600
7410	264992
8450	292656
8450	295568
14690	251888
10010	304304
8710	248976
8450	298480
8580	263536
7930	260624
10140	250432
15210	248976
11050	244608
11700	308672
13520	339248
5460	337792
13130	315952
7800	259168
8190	251888
21710	248976
17420	241696
13000	343616
17030	317408
13390	257712
15860	302848
13910	262080
16510	260624
27820	250432
28210	248976
87360	315952
88530	301392
86190	310128
86580	311584
90740	297024
86840	285376
89830	302848
89180	286832
86970	308672
87100	304304
95680	286832
106860	292656
99710	281008
107770	278096
100360	276640
107510	276640
110110	308672
103610	308672
109850	310128
107120	302848
98930	282464
99970	278096
95940	283920
93470	278096
96200	315952
88920	314496
96720	314496
96850	311584
93990	298480
88530	289744
89700	291200
95550	288288
99320	250432
95940	246064
103480	257712
101790	256256
107250	248976
105820	250432
96460	241696
107380	251888
110630	209664
110370	219856
112580	222768
110760	257712
122460	273728
115700	264992
116870	276640
124800	276640
125060	281008
4680	199472
4680	192192
10790	193648
7800	216944
7800	211120
6240	203840
11050	218400
9750	212576
47450	177632
59670	164528
66170	164528
66560	167440
45890	206752
49530	198016
66170	165984
48230	190736
65390	163072
62660	182000
54080	182000
53950	189280
30290	182000
36400	196560
41730	190736
25870	186368
35750	183456
61360	189280
31460	184912
61750	186368
35230	190736
43940	189280
32630	189280
47060	203840
7670	208208
11180	199472
6630	196560
5590	219856
7280	215488
12610	224224
10270	222768
11700	214032
29380	167440
47060	167440
55640	165984
52780	164528
40430	174720
43420	173264
59410	167440
44980	184912
58500	163072
44590	182000
46800	180544
45500	179088
27430	168896
48360	163072
46280	164528
29380	165984
23530	176176
24310	171808
39260	168896
26520	180544
25220	179088
24440	173264
22360	174720
37960	182000
94900	257712
103610	259168
93730	256256
96980	243152
96590	251888
113750	246064
120770	244608
118820	243152
124020	251888
122330	234416
127400	230048
120250	248976
125320	257712
128960	224224
124670	208208
123890	209664
128570	215488
117000	216944
122850	211120
116610	214032
116870	219856
128570	221312
123110	214032
127790	212576
129610	214032
98410	247520
114790	256256
28730	225680
30030	219856
43810	219856
39650	224224
39780	227136
39520	228592
37570	225680
37050	221312
17550	205296
21710	195104
23920	196560
37180	211120
28080	214032
21580	199472
38220	214032
23660	206752
22750	203840
24960	209664
27820	216944
42770	215488
24700	215488
20670	198016
24440	205296
39130	208208
30550	228592
14430	190736
14170	198016
43290	218400
40690	232960
14690	203840
30810	222768
15990	209664
26130	189280
15080	189280
30290	203840
39650	212576
30810	218400
15210	195104
24310	187824
29770	230048
47450	232960
30160	234416
29380	231504
29120	232960
30030	237328
30030	235872
65650	231504
67990	238784
63310	232960
61100	241696
58760	238784
66950	235872
64480	234416
67600	241696
66430	240240
116870	205296
118040	206752
110370	205296
53040	222768
56940	224224
59280	230048
102700	192192
55770	234416
44330	230048
43940	234416
122460	275184
112450	275184
111930	273728
105950	275184
118170	272272
116220	267904
122720	267904
118560	270816
122850	266448
58500	336336
56160	334880
56030	340704
52000	336336
55900	292656
43030	291200
51610	299936
62270	281008
55770	321776
57980	339248
53950	304304
55900	308672
60970	260624
55770	267904
63180	272272
63440	276640
56030	317408
52520	337792
61230	282464
56030	311584
63440	278096
60060	264992
54080	276640
63310	263536
56940	323232
56160	315952
60840	299936
58890	310128
57330	297024
56940	288288
61360	286832
58240	285376
49920	339248
42250	339248
46410	340704
40820	337792
33150	286832
33540	283920
39000	299936
33670	281008
45500	336336
45110	334880
40040	308672
38220	302848
34840	276640
38480	272272
37050	267904
33280	278096
42640	321776
42900	329056
44070	317408
44590	311584
34970	279552
35360	266448
41470	275184
41340	276640
41340	331968
40820	310128
44850	314496
43550	304304
45760	302848
39910	295568
41600	289744
41210	283920
28990	333424
20800	340704
20020	337792
19500	334880
22230	285376
18850	294112
19890	301392
23140	235872
33800	342160
28080	340704
22620	314496
30680	302848
17680	283920
13390	267904
20800	259168
28210	238784
27820	337792
34320	337792
31460	339248
29900	317408
14820	279552
21190	251888
19890	257712
29640	241696
28600	326144
34580	343616
30290	308672
30160	314496
33020	301392
32500	299936
33280	291200
30290	243152
26000	342160
19500	342160
19500	343616
27300	343616
15600	289744
15340	292656
21060	308672
10140	282464
35490	333424
24960	339248
19630	310128
19110	304304
20540	282464
9750	273728
29900	282464
8190	276640
23920	331968
36530	330512
30680	318864
33930	310128
8320	275184
18070	263536
27040	260624
28860	256256
36790	336336
37830	340704
35100	311584
33800	304304
25220	264992
33930	297024
31720	289744
27690	257712
126880	231504
126750	232960
121160	250432
124280	247520
113750	248976
111800	237328
111280	244608
113880	250432
112840	227136
114010	231504
114660	228592
110890	240240
106600	228592
110760	218400
106080	222768
106080	230048
103610	231504
101920	234416
100230	237328
96590	244608
109850	212576
108550	198016
106210	203840
93470	269360
95680	264992
96330	272272
92560	273728
99060	273728
92820	275184
97370	266448
117520	208208
110890	215488
109070	208208
116740	251888
122070	256256
108290	256256
122590	246064
90090	251888
104390	190736
103090	193648
106470	199472
122200	264992
122070	227136
124930	225680
118950	230048
120640	238784
121810	221312
118560	224224
117390	215488
128830	216944
112580	241696
106990	238784
117130	232960
119600	235872
119340	241696
122330	218400
128830	219856
128050	222768
117390	209664
106340	195104
112710	203840
105950	247520
124150	262080
221130	352352
217750	352352
263510	397488
265070	398944
265590	401856
216840	343616
211380	347984
213460	343616
213460	349440
210990	346528
211380	342160
212550	339248
210600	336336
211380	331968
211120	330512
210210	323232
208390	317408
203320	320320
201500	317408
197860	315952
197600	313040
196560	304304
201240	302848
195130	298480
192140	299936
192530	301392
193960	302848
198900	308672
200460	310128
201370	313040
205530	311584
203710	314496
202150	318864
208390	314496
212680	317408
213330	321776
215670	327600
216060	326144
212160	326144
208520	326144
206440	324688
207610	329056
215670	329056
216060	350896
222170	331968
218270	334880
215150	333424
222820	349440
220220	346528
220220	343616
217360	340704
213980	340704
218140	339248
214760	330512
218400	331968
219830	330512
220480	320320
221000	317408
221260	315952
214500	313040
215930	315952
200980	304304
212420	310128
203710	301392
202930	297024
200590	298480
196950	297024
194610	295568
201630	299936
205920	308672
204490	310128
210470	311584
208650	313040
214630	311584
212030	315952
219830	314496
217880	313040
217360	318864
223730	321776
223210	323232
223990	324688
217100	323232
215280	320320
221260	329056
221650	326144
223210	342160
225290	345072
228020	343616
226330	364000
220350	364000
219440	362544
223600	346528
224120	347984
226980	346528
216060	362544
212810	355264
211510	350896
205660	340704
206960	336336
209430	334880
204620	321776
200720	323232
195390	324688
192010	324688
190970	323232
190190	320320
189930	315952
194480	314496
196040	310128
192660	310128
192010	308672
190320	314496
191100	318864
195130	318864
198640	318864
199030	321776
197080	326144
198380	329056
203060	324688
204100	327600
204360	330512
197730	330512
197600	333424
201890	333424
201630	336336
204100	337792
206310	331968
209690	340704
213980	364000
222820	362544
223080	356720
226200	362544
215540	356720
225550	350896
219700	356720
221520	353808
224510	352352
227890	347984
216970	355264
214760	353808
214370	352352
121160	346528
158340	352352
267670	396032
267280	394576
263770	396032
149240	347984
141960	346528
145860	349440
147940	342160
147810	346528
143260	343616
140010	345072
137930	343616
121550	340704
108030	340704
106340	334880
105430	331968
111020	331968
109330	327600
109980	326144
111930	324688
112970	320320
114010	323232
117650	323232
121680	323232
125580	323232
129350	324688
135200	324688
135330	326144
130260	330512
135720	337792
135460	340704
131950	337792
128830	331968
123890	336336
124540	339248
117780	340704
107640	343616
103610	343616
104000	345072
104780	337792
109460	337792
117520	333424
128180	342160
151970	349440
155350	350896
153140	343616
151450	340704
142220	342160
138970	340704
148720	339248
142740	336336
145470	340704
139360	336336
119340	331968
110110	334880
97890	336336
102180	333424
105430	329056
103480	327600
105300	324688
107640	320320
111410	318864
107510	317408
112970	317408
119470	320320
123370	320320
124930	317408
128700	318864
130390	320320
135460	320320
135720	323232
158860	339248
137020	331968
136240	330512
136110	327600
122980	330512
126880	330512
124800	333424
101920	334880
99580	343616
98280	342160
100620	337792
101790	330512
105040	326144
116220	330512
128180	337792
169910	353808
155480	340704
156000	346528
157690	347984
157170	343616
158470	337792
164190	336336
171860	349440
171210	346528
166270	349440
161720	352352
161070	346528
124540	345072
110760	339248
115050	339248
112450	336336
115700	334880
114400	331968
111670	330512
112840	327600
116090	324688
117000	329056
118950	327600
123890	329056
124540	324688
127660	326144
130780	329056
131040	333424
135590	336336
133900	342160
136630	345072
129740	343616
130390	339248
124280	342160
117650	346528
115440	345072
109460	346528
108810	342160
113360	346528
117000	342160
121160	345072
128310	345072
158860	350896
171210	350896
165100	352352
171470	345072
166660	345072
167570	343616
162760	343616
162370	337792
167570	342160
167180	337792
167830	336336
160810	336336
251810	615888
252850	617344
259350	628992
251680	618800
258180	605696
254670	607152
262340	633360
261950	646464
268190	649376
268710	656656
272740	661024
271180	658112
273130	659568
273130	656656
270270	655200
268840	652288
265460	655200
265330	652288
262600	650832
255580	637728
255710	636272
260650	636272
255580	631904
255970	599872
254670	594048
256230	592592
257790	591136
255060	596960
255580	614432
254410	624624
254540	628992
256490	643552
262080	643552
260520	645008
268710	647920
266110	645008
257660	615888
254540	608608
258570	601328
255710	598416
254670	605696
258830	617344
256750	618800
258570	630448
254540	626080
256490	623168
253110	623168
252590	612976
252980	610064
256100	611520
255840	602784
262340	591136
257010	586768
258180	633360
260910	642096
257140	645008
259480	647920
263250	647920
261170	639184
256360	595504
262210	583856
257270	585312
257010	589680
260650	585312
257660	583856
261820	661024
258050	661024
262080	668304
263120	675584
261690	671216
262340	665392
258310	662480
258830	579488
257660	576576
258440	572208
259350	573664
261300	576576
37700	464464
63050	412048
37960	463008
36270	463008
58890	412048
34580	463008
88530	463008
75920	463008
88530	412048
70980	412048
75790	464464
72670	412048
74360	412048
41470	515424
79950	463008
73450	463008
72410	464464
74100	464464
68250	464464
86580	463008
81640	463008
80860	464464
77480	464464
85020	464464
83330	464464
102960	463008
79170	464464
43160	515424
34320	464464
32630	464464
36010	464464
89440	515424
86710	464464
92300	515424
69030	515424
70720	464464
65910	515424
44850	515424
81640	515424
141050	410592
145990	412048
139360	410592
137410	410592
138710	358176
143910	410592
148070	410592
150670	359632
163410	410592
160030	410592
167310	412048
161720	410592
156390	410592
153530	410592
165100	410592
167570	410592
161070	412048
214370	410592
228930	410592
230750	410592
221390	410592
209300	410592
217100	412048
224770	410592
220350	412048
187200	410592
203450	410592
201760	410592
197210	410592
191360	410592
198900	410592
180440	358176
199680	358176
193830	410592
197600	412048
195520	410592
210990	410592
185510	410592
210730	412048
203580	412048
212680	410592
145600	410592
192790	412048
217230	410592
218920	410592
205140	410592
188890	410592
223080	410592
206830	410592
191100	412048
175110	410592
173030	410592
150800	412048
149370	463008
151060	463008
153530	463008
170950	412048
83460	569296
84240	620256
171470	516880
153400	516880
156390	463008
132340	515424
174200	621712
86450	621712
86580	515424
83330	515424
57200	569296
49920	567840
50700	620256
54080	620256
47320	620256
59670	569296
61360	569296
49010	620256
56940	620256
52390	620256
86970	569296
85930	620256
183170	569296
184210	621712
180570	567840
183950	567840
221910	567840
199810	620256
207740	620256
214240	621712
215930	621712
196040	621712
193830	621712
176670	515424
182260	567840
128310	515424
126620	515424
180180	464464
177190	464464
139880	464464
124930	515424
173810	516880
178360	515424
172250	515424
180050	515424
57590	516880
135460	515424
176670	516880
222560	307216
229840	307216
261560	202384
259090	202384
263510	358176
263250	307216
261040	358176
261300	307216
265590	307216
237120	307216
215800	307216
258050	305760
252070	305760
254670	305760
257530	254800
245700	307216
254670	254800
243230	307216
250380	305760
227630	305760
206440	307216
205790	305760
234780	202384
246480	254800
248560	254800
226200	307216
225810	305760
220870	307216
230230	305760
218660	307216
225420	148512
211250	97552
256230	148512
227240	97552
235690	97552
237640	97552
241930	97552
257920	148512
251550	148512
262730	148512
243620	97552
274690	97552
269100	148512
282490	200928
284180	200928
285870	200928
266370	253344
275340	307216
265590	305760
177060	358176
141700	307216
156390	307216
127660	253344
61100	202384
110890	149968
119210	96096
109330	96096
122070	96096
111800	96096
113490	96096
115960	96096
116870	97552
112710	149968
128180	305760
105820	202384
145080	307216
147550	307216
152880	307216
143390	307216
149240	307216
140010	307216
137540	305760
126490	305760
108680	254800
129870	305760
110370	307216
124800	305760
130910	307216
131560	305760
124670	254800
136370	307216
129090	307216
133380	307216
53690	202384
28080	253344
44850	200928
29640	200928
33020	200928
31330	200928
34710	200928
44590	202384
